,id,smiles
2102,A006_B258,CNC([C@H](CNC(CCN(C=CC(N1)=O)C1=O)=O)NC(C(CC1)CCN1C(c(cc1)ccc1[N+]([O-])=O)=O)=O)=O
36102,A098_B310,CCN(Cc1cccc(C(N[C@@H](CNC(C(CCC2)CN2C(N)=O)=O)C(NC)=O)=O)c11)C1=O
1697,A005_B222,CCC(CC1)CCC1C(N[C@@H](CNC(CCC(C(N1)=O)NC1=O)=O)C(NC)=O)=O
23655,A065_B040,Cc(cccc1)c1C(NCC(N[C@@H](CNC(CCC(N1)=Nc(sc2c3CCC2)c3C1=O)=O)C(NC)=O)=O)=O
41434,A113_B107,CNC([C@H](CNC(C1=CC(C(CCC2)=O)=C2NC1=O)=O)NC(Cc(cccc1)c1F)=O)=O
22500,A061_B361,CNC([C@H](CNC(c(cc1C(N2)=O)cnc1N(C1CC1)C2=O)=O)NC(CC(c1c2cccc1)=NNC2=O)=O)=O
47569,A129_B338,CNC([C@H](CNC(CN(CCCN1)C1=O)=O)NC(c(cc(CC(N1)=O)c1c1)c1Cl)=O)=O
40278,A110_B058,CNC([C@H](CNC(C(CC1)CCN1S(c1cn(C)c(C(N)=O)c1)(=O)=O)=O)NC(CCc(cc1OC)cc(OC)c1OC)=O)=O
7278,A020_B268,CC(CC1=C(C(NC[C@@H](C(NC)=O)NC(c2c(C)nc(C)s2)=O)=O)NNC1=O)O
27124,A074_B188,CNC([C@H](CNC(COc(cccc1)c1C(N)=O)=O)NC(CCC(N(C)C1CCCCC1)=O)=O)=O
28663,A078_B251,CC(C)c1nc(C)c(C(N[C@@H](CNC(C(c2c3cccc2)=CNC3=O)=O)C(NC)=O)=O)s1
25929,A071_B100,CC(C)(C1)CC(NC(C(C(NC[C@@H](C(NC)=O)NC(Cc(cc2)ccc2S(C)(=O)=O)=O)=O)=C2)=O)=C2C1=O
5172,A015_B007,CNC([C@H](CNC(c(cc1)cc(NC2=O)c1NC2=O)=O)NC(CC1CCCCC1)=O)=O
49850,A136_B036,CNC([C@H](CNC(c(cc1)ccc1N(CCN1)C1=O)=O)NC(CCc(ccc(OC)c1)c1OC)=O)=O
9502,A026_B278,CNC([C@H](CNC(CCc1nc(N(C)C(NC2=O)=O)c2[nH]1)=O)NC(c(cc1)ccc1Oc1ccccc1)=O)=O
53791,A146_B287,CNC([C@H](CNC(c1ccc(C(N)=O)o1)=O)NC(c1cccc(Cl)c1)=O)=O
28189,A077_B146,CNC([C@H](CNC(C1=C(c2ccccc2)C(c2ccccc2)=NNC1=O)=O)NC(Cc1cc2ccccc2cc1)=O)=O
20884,A057_B221,CC(N=C(N1)N(CC2)CCC2C(NC[C@@H](C(NC)=O)NC(c(cc2)ccc2-n2cncc2)=O)=O)=CC1=O
57922,A157_B359,CCC(CC1)Cc2c1c(C(NC(c(cc1)ccc1C(NC[C@@H](C(NC)=O)NC(CC1Nc(cccc3)c3NC1=O)=O)=O)=N1)=O)c1s2
22639,A062_B131,Cc(cc1)ccc1C(CCC(N[C@@H](CNC(COc(cc1)cc(CC2)c1NC2=O)=O)C(NC)=O)=O)=O
44947,A122_B299,Cc1n[nH]c(C(N[C@@H](CNS(c2cn(C)c(C(N)=O)c2)(=O)=O)C(NC)=O)=O)c1
24956,A068_B234,CNC([C@H](CNC(CCOc(cc1)ccc1C(N)=O)=O)NC(C(CC(C1)C2)(CC1C1)CC12n1ncnc1)=O)=O
45872,A125_B117,CCOc1ccc(CC(N[C@@H](CNC(C(C(N2)=O)=CN(C)C2=O)=O)C(NC)=O)=O)cc1
32994,A090_B154,CC(C(N1CC(NC[C@@H](C(NC)=O)NC(CCOc2ccc(CO)cc2)=O)=O)=O)(c2ccc(C)cc2)NC1=O
4381,A012_B323,Cc(cccc1)c1C(N[C@@H](CNC(c1cc(NC(C2OCCC2)=O)c(C)cc1)=O)C(NC)=O)=O
54790,A149_B179,Cc1nnnn1-c1ccc(CC(N[C@@H](CNC(c2nc(C(N)=O)ccc2)=O)C(NC)=O)=O)cc1
32554,A089_B083,CNC([C@H](CNC(CN(c(cccc1)c1N1)C1=O)=O)NC(CCN(c(cccc1)c1O1)C1=O)=O)=O
52204,A142_B176,Cc1nc(cccc2)c2n1CCC(N[C@@H](CNC(c1cc(C(N)=O)co1)=O)C(NC)=O)=O
32696,A089_B225,CNC([C@H](CNC(CN(c(cccc1)c1N1)C1=O)=O)NC(C(CC1)CCN1C(c(cc1)ccc1F)=O)=O)=O
34656,A094_B340,CNC([C@H](CNS(c(cc1)cc(C(N2)=O)c1NC2=O)(=O)=O)NC(CN(C=Nc1c2cccc1)C2=O)=O)=O
222,A001_B223,CNC([C@H](CNC(CC(C(N1)=O)NC1=O)=O)NC(C(CC1)CCC1=O)=O)=O
45596,A124_B210,CNC([C@H](CNC(c(cc1)cc(CCC2)c1NC2=O)=O)NC(c(cc1)cc2c1[nH]cn2)=O)=O
32442,A088_B340,CNC([C@H](CNC(c(cc1)cc(C2)c1NC2=O)=O)NC(CN(C=Nc1c2cccc1)C2=O)=O)=O
11052,A030_B352,CC(C(CC(NC[C@@H](C(NC)=O)NC(C(CC1)c(cccc2)c2C1=O)=O)=O)=C(C)N1N2)=NC1=CC2=O
8065,A022_B317,Cc(cc(cc1)C(NC[C@@H](C(NC)=O)NC(c2ccccc2)=O)=O)c1N(CCN1)C1=O
51260,A139_B339,Cc1c(C(NC[C@@H](C(NC)=O)NC(C(C(N2C)=O)=CNC2=O)=O)=O)c(C(NC=N2)=O)c2o1
36976,A101_B077,CNC([C@H](CNC(c(cc1)cc(C(NN2)=O)c1C2=O)=O)NC(CC(C1)c(cc(cc2)OC)c2C1=O)=O)=O
31074,A085_B079,CNC([C@H](CNC(C(N1)=Cc(cccc2)c2C1=O)=O)NC(Cc1csc(cc2)c1cc2Cl)=O)=O
20018,A055_B093,CNC([C@H](CNC(c(cc1)cc(N=C(CN2CCOCC2)N2)c1C2=O)=O)NC(COc(ccc(Cl)c1)c1Cl)=O)=O
15633,A043_B136,CNC([C@H](CNC(COc(cc1)ccc1C(N)=O)=O)NC(CCc(cc1)ccc1OC)=O)=O
30585,A083_B328,Cc1c(C(NC[C@@H](C(NC)=O)NC(CCC(c(cc2)cc(OC)c2OC)=O)=O)=O)sc(N=CN2)c1C2=O
47806,A130_B206,CNC([C@H](CNC(c1c(C(NN2C)=O)c2nc(C2CC2)c1)=O)NC(c1cc(cccc2)c2[nH]1)=O)=O
39816,A108_B334,CNC([C@H](CNC(CCN(c(cccc1)c1C(N1)=O)C1=O)=O)NC(Cc1cccc([N+]([O-])=O)c1)=O)=O
56387,A153_B300,CNC([C@H](CNC(CC(c1c2cccc1)=NNC2=O)=O)NC(c1cccs1)=O)=O
5236,A015_B071,CNC([C@H](CNC(c(cc1)cc(NC2=O)c1NC2=O)=O)NC(Cc(c(C(F)(F)F)ccc1)c1F)=O)=O
4137,A012_B079,Cc(ccc(C(NC[C@@H](C(NC)=O)NC(Cc1csc(cc2)c1cc2Cl)=O)=O)c1)c1NC(C1OCCC1)=O
14226,A039_B205,CNC([C@H](CNC(Cc1csc(N(CCCN2)C2=O)n1)=O)NC(Cc1c[nH]c(cc2)c1cc2Br)=O)=O
35234,A096_B180,CC(c1c(C)n(CCC(N[C@@H](CNC(CN(C(c2c3cccc2)=O)NC3=O)=O)C(NC)=O)=O)nc1C)=O
34362,A094_B046,CNC([C@H](CNS(c(cc1)cc(C(N2)=O)c1NC2=O)(=O)=O)NC(Cc1ccc(CO)cc1)=O)=O
12311,A034_B135,Cc1c(CCC(N[C@@H](CNC(CCN(C=CNC2=O)C2=O)=O)C(NC)=O)=O)cccc1
41178,A112_B220,CNC([C@H](CNC(c(cc1)ccc1NS(c(cc1)cc(N2)c1NC2=O)(=O)=O)=O)NC(c1cn(ccs2)c2n1)=O)=O
24976,A068_B254,CNC([C@H](CNC(CCOc(cc1)ccc1C(N)=O)=O)NC(c(cc1)ccc1C(c(cc(cc1)OC)c1OC)=O)=O)=O
28557,A078_B145,Cc1cc(OCC(N[C@@H](CNC(C(c2c3cccc2)=CNC3=O)=O)C(NC)=O)=O)c(C(CCC2)=C2C(O2)=O)c2c1
12775,A035_B230,CNC([C@H](CNC(C1=CC(CCCCC2)=C2NC1=O)=O)NC(c1nn(cc(CCO)cn2)c2c1)=O)=O
38884,A106_B140,CCN(C(c(ccc(C(NC[C@@H](C(NC)=O)NC(CCc1nnc(-c2ccccc2)o1)=O)=O)c1)c1N1)=O)C1=O
1464,A004_B358,CNC([C@H](CNC(CC1Oc(cccc2)c2NC1=O)=O)NC(CN(C(C(CC1)(c2c1cccc2)N1)=O)C1=O)=O)=O
20941,A057_B278,CC(N=C(N1)N(CC2)CCC2C(NC[C@@H](C(NC)=O)NC(c(cc2)ccc2Oc2ccccc2)=O)=O)=CC1=O
56489,A154_B033,CNC([C@H](CNC(c(cc1)cc(N=CN2)c1C2=O)=O)NC(Cc(cc1)ccc1N(C)C)=O)=O
46222,A126_B098,CC(C1=C(N2)N(C)NC1=O)=C(CCC(NC[C@@H](C(NC)=O)NC(Cc(cc(cc1)Br)c1F)=O)=O)C2=O
27712,A076_B038,CNC([C@H](CNC(C(NC(NC1=O)=O)=C1OC)=O)NC(CCc(cccc1OC)c1OC)=O)=O
17210,A047_B237,CC(CO)(CO)C(N[C@@H](CNC(c(cc1)ccc1Oc(cc1)ccc1C(N)=O)=O)C(NC)=O)=O
21344,A058_B312,Cc(cc1nc2)nn1c(C)c2C(N[C@@H](CNC(CC1=C(C)N=C(c2ccncc2)NC1=O)=O)C(NC)=O)=O
12225,A034_B049,CNC([C@H](CNC(CCN(C=CNC1=O)C1=O)=O)NC(Cc(cc(cc1)OC)c1OC)=O)=O
48794,A133_B087,CNC([C@H](CNC(CNS(c(cc1)cc(NC2=O)c1NC2=O)(=O)=O)=O)NC(Cc(cccc1)c1Cl)=O)=O
48378,A132_B040,Cc(cccc1)c1C(NCC(N[C@@H](CNC(c1cc(C(NC(N2)=O)=O)c2nc1)=O)C(NC)=O)=O)=O
47665,A130_B065,CC(C(CCCCCC(N[C@@H](CNC(c1c(C(NN2C)=O)c2nc(C2CC2)c1)=O)C(NC)=O)=O)N1)NC1=O
19307,A053_B120,Cc1cc(C(NC[C@@H](C(NC)=O)NC(COc(cccc2)c2[N+]([O-])=O)=O)=O)c(C(NN2C)=O)c2n1
16520,A045_B285,CNC([C@H](CNC(c1cc(COc(cccc2)c2C(N)=O)ccc1)=O)NC(c(cc1)cc(F)c1F)=O)=O
12443,A034_B267,Cc1ccc(C(N[C@@H](CNC(CCN(C=CNC2=O)C2=O)=O)C(NC)=O)=O)s1
25332,A069_B241,Cc1cc(C(NC[C@@H](C(NC)=O)NC(C(CC(C2O)O)=CC2O)=O)=O)nc(N=C(N2)O)c1C2=O
16872,A046_B268,Cc1c(C(N[C@@H](CNC(c(cc2)cc(N3)c2NCC3=O)=O)C(NC)=O)=O)sc(C)n1
24507,A067_B154,CNC([C@H](CNC(c1cccc(S(N)(=O)=O)c1)=O)NC(CCOc1ccc(CO)cc1)=O)=O
32236,A088_B134,CNC([C@H](CNC(c(cc1)cc(C2)c1NC2=O)=O)NC(CCc(cccc1)c1OC)=O)=O
43493,A118_B321,Cc(cc1)ccc1C(N[C@@H](CNC(c1c(C(NC(N2C)=O)=O)c2nc(-c2ccccc2)c1)=O)C(NC)=O)=O
6468,A018_B196,CNC([C@H](CNC(c(cc1)ccc1S(N)(=O)=O)=O)NC(c1cc2cccnc2cc1)=O)=O
36922,A101_B023,Cc1c(CC(N[C@@H](CNC(c(cc2)cc(C(NN3)=O)c2C3=O)=O)C(NC)=O)=O)cccc1
27679,A076_B005,CNC([C@H](CNC(C(NC(NC1=O)=O)=C1OC)=O)NC(CC1CCCC1)=O)=O
15142,A042_B014,CCCCC(N[C@@H](CNC(CCc(c(C)n1)c(C)n2c1c(C(N)=O)nc2)=O)C(NC)=O)=O
18204,A050_B124,CNC([C@H](CNC(c(cc1)cc(N2)c1N(C)CC2=O)=O)NC(COc1cc(OC)c(CO)cc1)=O)=O
3452,A010_B132,CNC([C@H](CNC(c(cc1)ccc1NC(C1CC=CCC1)=O)=O)NC(CCC(c1ccccc1)=O)=O)=O
25469,A070_B009,CCC1N(C(CC(C)CC(C)(C)C)=O)c(ccc(C(NC[C@@H](C(NC)=O)N)=O)c2)c2NC1=O
18658,A051_B209,CC(C1=C(N2)N(C)NC1=O)=C(CC(NC[C@@H](C(NC)=O)NC(c1n[nH]c3c1cccc3)=O)=O)C2=O
36246,A099_B085,CNC([C@H](CNC(CN(C=CC(N1)=O)C1=O)=O)NC(Cc(cc1)ccc1Oc1ccccc1)=O)=O
19499,A053_B312,Cc(cc1nc2)nn1c(C)c2C(N[C@@H](CNC(c1c(C(NN2C)=O)c2nc(C)c1)=O)C(NC)=O)=O
33981,A093_B034,CNC([C@H](CNC(C1=Cc(cccc2)c2NC1=O)=O)NC(Cc(cccc1)c1OC)=O)=O
3469,A010_B149,CNC([C@H](CNC(c(cc1)ccc1NC(C1CC=CCC1)=O)=O)NC(Cc1cscc1)=O)=O
30692,A084_B066,CNC([C@H](CNC(c(cc1)ccc1NC(N)=O)=O)NC(CCCc(cc1)ccc1I)=O)=O
28253,A077_B210,CNC([C@H](CNC(C1=C(c2ccccc2)C(c2ccccc2)=NNC1=O)=O)NC(c(cc1)cc2c1[nH]cn2)=O)=O
21350,A058_B318,CC(C)(C)C(N[C@@H](CNC(CC1=C(C)N=C(c2ccncc2)NC1=O)=O)C(NC)=O)=O
53475,A145_B340,CNC([C@H](CNC(C(N=C(C1CC1)N1)=CC1=O)=O)NC(CN(C=Nc1c2cccc1)C2=O)=O)=O
44627,A121_B348,CC(NC(N1CCOCC1)=N1)=C(CCC(NC[C@@H](C(NC)=O)NC(c2ccc(CN(C(CN3)=O)C3=O)cc2)=O)=O)C1=O
35795,A098_B003,CCC(C)CC(N[C@@H](CNC(C(CCC1)CN1C(N)=O)=O)C(NC)=O)=O
24822,A068_B100,CNC([C@H](CNC(CCOc(cc1)ccc1C(N)=O)=O)NC(Cc(cc1)ccc1S(C)(=O)=O)=O)=O
3480,A010_B160,CNC([C@H](CNC(c(cc1)ccc1NC(C1CC=CCC1)=O)=O)NC(CCC(c(cc1)ccc1F)=O)=O)=O
8882,A025_B027,Cc(cc1)ccc1S(NCC(N[C@@H](CNC(Cn1ncc(S(N)(=O)=O)c1)=O)C(NC)=O)=O)(=O)=O
13264,A036_B350,CNC([C@H](CNC(CNc(cc1)ccc1C(N)=O)=O)NC(CC(c1c2cccc1)OC2=O)=O)=O
3758,A011_B069,CNC([C@H](CNC(c(cccc1)c1N(CCC(N1)=O)C1=O)=O)NC(CC(CC(C1)C2)(CC1C1)CC12O)=O)=O
49214,A134_B138,CCOc(ccc(CC(N[C@@H](CNC(C(C)SC(N1)=NC(C)=CC1=O)=O)C(NC)=O)=O)c1)c1OC
37454,A102_B186,CCC(c(c(O1)cc(C)c2)c2OCC(N[C@@H](CNS(c(cc2)cc(NC3=O)c2NC3=O)(=O)=O)C(NC)=O)=O)=CC1=O
44931,A122_B283,Cc(c(OC)cc(C(N[C@@H](CNS(c1cn(C)c(C(N)=O)c1)(=O)=O)C(NC)=O)=O)c1)c1OC
35410,A096_B356,CNC([C@H](CNC(CN(C(c1c2cccc1)=O)NC2=O)=O)NC(C(C1)c(cccc2)c2C1=O)=O)=O
28975,A079_B194,CNC([C@H](CNC(CN1Nc(cccc2)c2C1=O)=O)NC(c1nc2ccccc2c(OC)c1)=O)=O
16341,A045_B106,CNC([C@H](CNC(c1cc(COc(cccc2)c2C(N)=O)ccc1)=O)NC(COc1cccc(Cl)c1Cl)=O)=O
47554,A129_B323,Cc(cccc1)c1C(N[C@@H](CNC(CN(CCCN1)C1=O)=O)C(NC)=O)=O
51806,A141_B147,CNC([C@H](CNC(CN1N=C(C(N)=O)c(cccc2)c2C1=O)=O)NC(COc1cc2ccccc2cc1)=O)=O
22805,A062_B297,CNC([C@H](CNC(COc(cc1)cc(CC2)c1NC2=O)=O)NC(c1cc(-n2nccc2)ccc1)=O)=O
1571,A005_B096,Cc1c(CC(N[C@@H](CNC(CCC(C(N2)=O)NC2=O)=O)C(NC)=O)=O)c(cc(cc2)OC)c2[nH]1
34084,A093_B137,Cc(cc(CC(N[C@@H](CNC(C1=Cc(cccc2)c2NC1=O)=O)C(NC)=O)=O)cc1)c1OC
10655,A029_B324,CNC([C@H](CNC(c(cc1C(N)=O)nn1-c1ccccc1)=O)NC(c(cc1)ccc1OC)=O)=O
34331,A094_B015,CNC([C@H](CNS(c(cc1)cc(C(N2)=O)c1NC2=O)(=O)=O)NC(CCC=C)=O)=O
5633,A016_B099,CNC([C@H](CNC(C1(CC1)C(N)=O)=O)NC(Cc(cc(cc1)[N+]([O-])=O)c1F)=O)=O
23219,A063_B342,CCCCN(c1c(C(N2)=O)n(CC(C)C)c(CCC(N[C@@H](CNC(C3=NC(C)=C(C)NC3=O)=O)C(NC)=O)=O)n1)C2=O
17168,A047_B195,CNC([C@H](CNC(c(cc1)ccc1Oc(cc1)ccc1C(N)=O)=O)NC(c1nc2ccccc2cc1)=O)=O
56741,A154_B285,CNC([C@H](CNC(c(cc1)cc(N=CN2)c1C2=O)=O)NC(c(cc1)cc(F)c1F)=O)=O
17903,A049_B192,Cc(cccc1)c1-c1noc(CCC(N[C@@H](CNC(c(cc(-c2ccccc2)nc2NN3)c2C3=O)=O)C(NC)=O)=O)n1
22723,A062_B215,CNC([C@H](CNC(COc(cc1)cc(CC2)c1NC2=O)=O)NC(CCNC(NC1(CC(C2)C3)CC3CC2C1)=O)=O)=O
252,A001_B253,CCC(N(CCC1)CC1C(N[C@@H](CNC(CC(C(N1)=O)NC1=O)=O)C(NC)=O)=O)=O
613,A002_B245,CC(C)CN(CC(C1)C(N[C@@H](CNC(CN(C=C(C)C(N2)=O)C2=O)=O)C(NC)=O)=O)C1=O
13603,A037_B320,CC1(CC1)C(N[C@@H](CNC(c1cccc(N(CCCN2)C2=O)c1)=O)C(NC)=O)=O
6882,A019_B241,CNC([C@H](CNC(C(C1=N2)=CNN1c(cccc1)c1C2=O)=O)NC(C(CC(C1O)O)=CC1O)=O)=O
24254,A066_B270,CCOc(nccc1)c1C(N[C@@H](CNC(C(N1)=CNC1=O)=O)C(NC)=O)=O
14224,A039_B203,CNC([C@H](CNC(Cc1csc(N(CCCN2)C2=O)n1)=O)NC(c1cc([nH]cc2)c2cc1)=O)=O
32314,A088_B212,CNC([C@H](CNC(c(cc1)cc(C2)c1NC2=O)=O)NC(c(cc1)cc2c1OCCO2)=O)=O
6328,A018_B056,CNC([C@H](CNC(c(cc1)ccc1S(N)(=O)=O)=O)NC(CCCC1CCCCC1)=O)=O
37852,A103_B215,CNC([C@H](CNC(CN(C(c(cccc1)c1N1)=O)C1=O)=O)NC(CCNC(NC1(CC(C2)C3)CC3CC2C1)=O)=O)=O
52894,A144_B128,CNC([C@H](CNC(c1cc(C(N)=O)cn1C)=O)NC(CCc(cc1)cc2c1OCO2)=O)=O
648,A002_B280,CC(C(N1)=O)=CN(CC(NC[C@@H](C(NC)=O)NC(c(ccc2c3)cc2ccc3O)=O)=O)C1=O
48040,A131_B071,CNC([C@H](CNC(COc1cc(C(N)=O)ccc1)=O)NC(Cc(c(C(F)(F)F)ccc1)c1F)=O)=O
32995,A090_B155,CC(C(N1CC(NC[C@@H](C(NC)=O)NC(CCc(cc2)ccc2F)=O)=O)=O)(c2ccc(C)cc2)NC1=O
939,A003_B202,CNC([C@H](CNC(CCC(Nc(cc1)ccc1S(N)(=O)=O)=O)=O)NC(c(cc1)cc2c1[nH]cc2)=O)=O
48105,A131_B136,CNC([C@H](CNC(COc1cccc(C(N)=O)c1)=O)NC(CCc(cc1)ccc1OC)=O)=O
48472,A132_B134,CNC([C@H](CNC(c1cc(C(NC(N2)=O)=O)c2nc1)=O)NC(CCc(cccc1)c1OC)=O)=O
38071,A104_B065,CC(C(CCCCCC(N[C@@H](CNC(c1cc(C(N)=O)ccc1)=O)C(NC)=O)=O)N1)NC1=O
9597,A027_B004,CC(C)CCC(N[C@@H](CNC(CC(C(N1)=O)=C(C)N=C1N1CCCC1)=O)C(NC)=O)=O
50032,A136_B218,Cc1c(C(N[C@@H](CNC(c(cc2)ccc2N(CCN2)C2=O)=O)C(NC)=O)=O)oc2c1ccc(C)c2
53897,A147_B024,Cc1ccc(CC(N[C@@H](CNC(c2coc(C(N)=O)c2)=O)C(NC)=O)=O)cc1
24683,A067_B330,CC(N(CCC1)C1C(N[C@@H](CNC(c1cccc(S(N)(=O)=O)c1)=O)C(NC)=O)=O)=O
45565,A124_B179,Cc1nnnn1-c1ccc(CC(N[C@@H](CNC(c(cc2)cc(CCC3)c2NC3=O)=O)C(NC)=O)=O)cc1
25150,A069_B059,Cc1cc(C(NC[C@@H](C(NC)=O)NC(Cc(c(F)ccc2)c2Cl)=O)=O)nc(N=C(N2)O)c1C2=O
21993,A060_B223,Cc(n(C(C=C1)=NNC1=O)nc1)c1C(NC[C@@H](C(NC)=O)NC(C(CC1)CCC1=O)=O)=O
2337,A007_B124,CNC([C@H](CNC(C(C(N1)=O)=CNC1=O)=O)NC(COc1cc(OC)c(CO)cc1)=O)=O
30628,A084_B002,CCC=CCC(N[C@@H](CNC(c(cc1)ccc1NC(N)=O)=O)C(NC)=O)=O
47413,A129_B182,Cc1cc(NC(C2C(N[C@@H](CNC(CN(CCCN3)C3=O)=O)C(NC)=O)=O)=O)c2cc1
55358,A151_B009,CC(CC(C)(C)C)CC(N[C@@H](CNC(c(cc1)cc(N2)c1N(C)C2=O)=O)C(NC)=O)=O
9219,A025_B364,CNC([C@H](CNC(Cn1ncc(S(N)(=O)=O)c1)=O)NC(CCN(C(c1c2cccc1)=O)C2=O)=O)=O
48262,A131_B293,CNC([C@H](CNC(COc1cc(C(N)=O)ccc1)=O)NC(c1nccnc1)=O)=O
15600,A043_B103,CNC([C@H](CNC(COc(cc1)ccc1C(N)=O)=O)NC(CN(C1C(N2C)=O)C=NC1N(C)C2=O)=O)=O
37367,A102_B099,CNC([C@H](CNS(c(cc1)cc(NC2=O)c1NC2=O)(=O)=O)NC(Cc(cc(cc1)[N+]([O-])=O)c1F)=O)=O
35899,A098_B107,CNC([C@H](CNC(C(CCC1)CN1C(N)=O)=O)NC(Cc(cccc1)c1F)=O)=O
57490,A156_B296,CCC(c(c(O1)c2)cc(Cl)c2OCC(N[C@@H](CNC(c2c(C)c(C(NC(COC)=N3)=O)c3s2)=O)C(NC)=O)=O)=CC1=O
21741,A059_B340,CNC([C@H](CNC(CC1=Cc(cccc2)c2NC1=O)=O)NC(CN(C=Nc1c2cccc1)C2=O)=O)=O
2277,A007_B064,CNC([C@H](CNC(C(C(N1)=O)=CNC1=O)=O)NC(CCc1cnccc1)=O)=O
6190,A017_B287,CNC([C@H](CNC(c(cc1)ccc1C(N)=O)=O)NC(c1cccc(Cl)c1)=O)=O
34175,A093_B228,Cc(cc1)cc(C2C(N[C@@H](CNC(C3=Cc(cccc4)c4NC3=O)=O)C(NC)=O)=O)c1NC2=O
26709,A073_B142,CNC([C@H](CNC(c(cc1)ccc1C(NC1CC1)=O)=O)NC(CNC(c1ccco1)=O)=O)=O
27412,A075_B107,CNC([C@H](CNC(C(NC(N1)=O)=CC1=O)=O)NC(Cc(cccc1)c1F)=O)=O
6186,A017_B283,Cc(c(OC)cc(C(N[C@@H](CNC(c(cc1)ccc1C(N)=O)=O)C(NC)=O)=O)c1)c1OC
1141,A004_B035,CNC([C@H](CNC(CC1Oc(cccc2)c2NC1=O)=O)NC(CCc(cc(cc1)OC)c1OC)=O)=O
18684,A051_B235,Cc(cc1)ccc1N(CC(N[C@@H](CNC(CC(C(N1)=O)=C(C)C2=C1N(C)NC2=O)=O)C(NC)=O)=O)S(C)(=O)=O
32523,A089_B052,CNC([C@H](CNC(CN(c(cccc1)c1N1)C1=O)=O)NC(CCc1cccc(OC)c1Cl)=O)=O
17808,A049_B097,CC(CCC(N[C@@H](CNC(c(cc(-c1ccccc1)nc1NN2)c1C2=O)=O)C(NC)=O)=O)(c(cc1)ccc1O)c(cc1)ccc1O
8173,A023_B056,CNC([C@H](CNC(CCn1ncc(S(N)(=O)=O)c1)=O)NC(CCCC1CCCCC1)=O)=O
24959,A068_B237,CC(CO)(CO)C(N[C@@H](CNC(CCOc(cc1)ccc1C(N)=O)=O)C(NC)=O)=O
58092,A158_B160,Cc1nn(C=C(C(NC[C@@H](C(NC)=O)NC(CCC(c(cc2)ccc2F)=O)=O)=O)C(N2)=O)c2c1
41050,A112_B092,CNC([C@H](CNC(c(cc1)ccc1NS(c(cc1)cc(N2)c1NC2=O)(=O)=O)=O)NC(Cc(ccc(F)c1)c1F)=O)=O
48038,A131_B069,CNC([C@H](CNC(COc1cccc(C(N)=O)c1)=O)NC(CC(CC(C1)C2)(CC1C1)CC12O)=O)=O
5535,A016_B001,CC(C)CC(N[C@@H](CNC(C1(CC1)C(N)=O)=O)C(NC)=O)=O
24114,A066_B130,CNC([C@H](CNC(C(N1)=CNC1=O)=O)NC(CCc1nc(-c(cccc2)c2F)no1)=O)=O
15920,A044_B054,CNC([C@H](CNC(COCC(N1)=Nc(cccc2)c2C1=O)=O)NC(COc(cccc1)c1OC)=O)=O
21714,A059_B313,Cc1noc(C)c1C(N[C@@H](CNC(CC1=Cc(cccc2)c2NC1=O)=O)C(NC)=O)=O
37827,A103_B190,CNC([C@H](CNC(CN(C(c(cccc1)c1N1)=O)C1=O)=O)NC(CCc1nc(-c(cccc2)c2OC)no1)=O)=O
55722,A152_B004,CC(C)CCC(N[C@@H](CNC(C(c1c2cccc1)=NNC2=O)=O)C(NC)=O)=O
54127,A147_B254,CNC([C@H](CNC(c1coc(C(N)=O)c1)=O)NC(c(cc1)ccc1C(c(cc(cc1)OC)c1OC)=O)=O)=O
13579,A037_B296,CCC(c(c(O1)c2)cc(Cl)c2OCC(N[C@@H](CNC(c2cc(N(CCCN3)C3=O)ccc2)=O)C(NC)=O)=O)=CC1=O
27304,A074_B368,CNC([C@H](CNC(COc(cccc1)c1C(N)=O)=O)NC(CCc1cc(Cl)cc(Cl)c1)=O)=O
32449,A088_B347,CNC([C@H](CNC(c(cc1)cc(C2)c1NC2=O)=O)NC(CNS(c(cc1)cc(C2)c1NC2=O)(=O)=O)=O)=O
4846,A014_B050,CC(Nc1cc(C(NC[C@@H](C(NC)=O)NC(Cc(cccc2OC)c2OC)=O)=O)cc(NC(C)=O)c1)=O
19008,A052_B190,CCN(c(ccc(C(NC[C@@H](C(NC)=O)NC(CCc1nc(-c(cccc2)c2OC)no1)=O)=O)c1)c1NC1=O)C1=O
5423,A015_B258,CNC([C@H](CNC(c(cc1)cc(NC2=O)c1NC2=O)=O)NC(C(CC1)CCN1C(c(cc1)ccc1[N+]([O-])=O)=O)=O)=O
57966,A158_B034,Cc1nn(C=C(C(NC[C@@H](C(NC)=O)NC(Cc(cccc2)c2OC)=O)=O)C(N2)=O)c2c1
49064,A133_B357,CNC([C@H](CNC(CNS(c(cc1)cc(NC2=O)c1NC2=O)(=O)=O)=O)NC(c(cc1)cc(CC2)c1NC2=O)=O)=O
41492,A113_B165,CNC([C@H](CNC(C1=CC(C(CCC2)=O)=C2NC1=O)=O)NC(CCc(cc1)ccc1Cl)=O)=O
25653,A070_B193,CCC1N(C(c2cc3ccccc3nc2)=O)c(ccc(C(NC[C@@H](C(NC)=O)N)=O)c2)c2NC1=O
5431,A015_B266,CNC([C@H](CNC(c(cc1)cc(NC2=O)c1NC2=O)=O)NC(c1cocc1)=O)=O
58219,A158_B287,Cc1nn(C=C(C(NC[C@@H](C(NC)=O)NC(c2cccc(Cl)c2)=O)=O)C(N2)=O)c2c1
