Smiles
Cc1cc(CN)c(C)cc1
NCCc1ccc[s]1
Cc1cccc(C(NCN)=O)c1
NCCCC(N1)=Nc(cccc2)c2C1=O
NCN(C=Nc1c2cccc1)C2=O
Cc(cc1)ncc1N
COc(ccc(C(CCN)=O)c1)c1OC
Nc(cc1)cc2c1OCCO2
NCc(cc(cc1)Br)c1F
Nc1cc(C(NC(N2)=O)=O)c2nc1
CN(C1N=CN(CN)C1C(N1C)=O)C1=O
NC[n]1ncc(S(N)(=O)=O)c1
Nc1cccc(Cl)c1
Cc1c(N)[s]c(N=CN2C)c1C2=O
COc(cc1)ccc1C(CCN)=O
COc(cccc1)c1-c1n[o]c(CCCN)n1
NC(C1)CN(Cc2cnccc2)C1=O
NCN(C1)c(cccc2)c2NC1=O
NCCC1=Nc(cccc2)c2NC1=O
CC(CN)C=C
CC(CC(C)(C)C)CN
Nc1cccc(C[n]2nccc2)c1
NCN(C(c1c2cccc1)=O)NC2=O
NCOc(cc1)ccc1Cl
NC(c1ccc(N)[o]1)=O
Cc1c(C)[n](CCN)nc1C
CCCCN(c1c(C(N2)=O)[n](CC(C)C)c(CCN)n1)C2=O
NCCCc(cc1)ccc1I
CN
Cc1cccc(N)c1
CC(C)(C)OC([n](cc1)c2c1ccc(N)c2)=O
CC(CCN)=O
Cc(cc1)cc(C2N)c1NC2=O
COc1cc(N)cc(OC)c1
NCCc1ccc[o]1
CC(C)C(N)N(CCCN1)C1=O
Nc(cc1)cc(N2)c1NCC2=O
COc(cccc1CN)c1OC
NCCNC(N)=O
NC(Nc(cc1)ccc1N)=N
Cc(cc(CN)cc1)c1OC
CCC(c(c(OCN)cc(C)c1)c1O1)=CC1=O
Cc(cc1)ccc1SCN
NCc1ccc(C(F)(F)F)cc1
Nc(cc1)ccc1C(Nc1ccccc1)=O
COc(ccc1c2)cc1ccc2N
Nc1c(ccnc2)c2ccc1
NCC1N(CC(N2)=Nc(cccc3)c3C2=O)CCC1
Cc(cc(cc1)N)c1N(CCN1)C1=O
NCCC(NC1CCCCCC1)=O
CC(NC1=O)=C(C)N=C1N
CC(C)(C(CN)C1)C1C(C)=O
Cc1c(CCN)c(C)nc2c(C(N)=O)nc[n]12
Cc(cc1)ccc1N
CN(c1nc(N)ccc1C(N1)=O)C1=O
Nc(cc1)ccc1I
Cc1nc(cccc2)c2[n]1CN
CN(C(C(C1)N)c2cnccc2)C1=O
Cc(cc1)ccc1C(NCN)=O
CC(C)(N)O
CC(CO)(CO)N
Nc(cc1)cnc1O
CC(C)(C)OC([n]1cnc(CN)c1)=O
NCCOc(cc1)ccc1C(N)=O
NCC1CCCC1
Nc(nc1)cc2c1N=CNC2=O
NC1(CCC1)c1ccccc1
COc1cc(C(N(CC2)CCC2N)=O)cc(OC)c1
COc(cc1)ccc1-c1cc(N)n[nH]1
CC(C)(C)OC([n]1c(cccc2)c2c(CN)c1C)=O
COc(cccc1)c1OCN
CC1=C(CN)c(cc(cc2)F)c2C1=Cc(cc1)ccc1S(C)=O
NCc1c[s]c2c1cccc2
CC(N)SC(N1)=NC(C)=CC1=O
NC1=CC(CCCCC2)=C2NC1=O
COc1cc(CN)cc(OC)c1OC
Nc1cc(cc(cc2)Br)c2[nH]1
CCN(Cc1cccc(N)c11)C1=O
CN(c1nc(C2CC2)cc(N)c1C(N1)=O)C1=O
CN(C1CCCCC1)C(CCN)=O
NCOc(cc1)ccc1F
NCCC(Nc(cc1)ccc1S(N)(=O)=O)=O
Nc1ccc2ncccc2c1
NC(c1cc(N)c[o]1)=O
NCOc(cccc1)c1C(N)=O
Nc(cc1)cc(CCC2)c1C2=O
NCCc1nc(-c2ccc[o]2)n[o]1
Cc(cc1)ccc1C(CCN)=O
Nc(cc1)ccc1NC(C1CC=CCC1)=O
NCCc1cccc(Cl)c1
CCC(CC1)Cc2c1c(C(NC(c(cc1)ccc1N)=N1)=O)c1[s]2
COc(cc1)cc2c1[o]c(N)c2
Nc1cccnc1Oc1ccccc1
CCC(C)CN
NCCc1ccc(-c2ccc[s]2)[o]1
Cc(cccc1)c1N
NCCc(cc1)cc2c1OCC2
Nc1ccc(CN(C(CN2)=O)C2=O)cc1
CC(C)(C)OC([n](cc1)c(cc2)c1cc2N)=O
Nc1c[o]cc1
NCOc(cc1)cc(O2)c1C=CC2=O
NCCC(c(cc1)ccc1F)=O
Nc1ccc(C[n]2nnnc2)cc1
NCC1(CC(C2)C3)CC3CC2C1
NC(c(cc1)ccc1N)=O
NCOc1ccccc1
Cc(cccc1)c1C(NCN)=O
NCOc1cccc(C(N)=O)c1
NC(c1cc(N)n[n]1-c1ccccc1)=O
C=CCCN
CCOc1ccc(CCN)cc1
NCCc1c(C(F)(F)F)cccc1
NC(c1c2cccc1)=NNC2=O
Nc1cccc(S(N)(=O)=O)c1
NC(Nc(cc1)ccc1N)=O
NCCCc(cc1)cc2c1OCCO2
CN(c1nc(C2CC2)cc(N)c11)NC1=O
Cc1cc(N)c(C(NN2C)=O)c2n1
C[n]1c(C(N)=O)cc(S(N(CC2)CCC2N)(=O)=O)c1
Cc(ccc1c2)nc1ccc2N
Cc1c(N)[s]c(N=CN2)c1C2=O
Cc1ccc(CN)cc1
CC(C(CN)=C(C)N1N2)=NC1=CC2=O
NC(N=C(C1CC1)N1)=CC1=O
COc(ccc(CN)c1)c1OC
NCC1C(CC2)CC2C1
Nc(cc1)cc(N=CN2)c1C2=O
NC1=Cc(cccc2)c2NC1=O
Cc(cc(cc1)Cl)c1OCN
Nc1ccc(C#Cc2ccccc2)[o]1
NC(N1)=CC=CC1=O
NC(C1)c(cccc2)c2NC1=O
Nc(cc(-c1ccccc1)nc1NN2)c1C2=O
NCCC(c1cc(F)cc(F)c1)=O
CCOc(cc(CN)cc1)c1O
Nc1cncnc1
NCCc1ccc(C(F)(F)F)cc1
NCc1c[s]c(cc2)c1cc2Cl
NC(CC1)CCN1c(cc1)ncc1C(N)=O
OS(c(cc1)cc(NC2=O)c1NC2=O)(=O)=O
Nc1cccc2ccccc12
Cc(c(OC)cc(N)c1)c1OC
Nc1n[n](cc(CCO)cn2)c2c1
Nc(cc1)cc(CCC2)c1NC2=O
Nc(cc1)cc(NC2=O)c1NC2=O
C#CCCN
Cc1c(N)[s]c(C)n1
NCc(cc1)ccc1Oc1ccccc1
Nc(cc1)ccc1OCc1ccccc1
NC(C1)C1c1ccccc1
NCc1c[o]c2c1cccc2
NC(c1ccc(N)[s]1)=O
COc1cc(CCN)cc(OC)c1OC
NCCc(cc1)cc2c1OCO2
COc(cccc1CCN)c1OC
COc1c(CCN)cccc1
COc1cc(N)cc(OC)c1OC
Cc1cc(C)c(CCN)cc1
CN(C(C(N)=CN1)=O)C1=O
COc(cccc1CCN)c1Cl
NCCN1CCCCC1
Cc([n]1nc2)c(CCN)c(C)nc1c2C(N)=O
NC(c1cccnc1Sc(cc1)ccc1N)=O
CCOc1ccc(CN)cc1
NCNC(C=Cc1ccc[o]1)=O
CCOc(ccc(CN)c1)c1OC
NCC(c1c2cccc1)OC2=O
COc1cc(N)nc2ccccc12
COc1cc(F)c(CN)cc1
Cc1cccc(CN)c1
NC(N1)=CNC1=O
NCN1N=C(C(N)=O)c(cccc2)c2C1=O
Cc(nc1)cnc1N
Nc(cc1)cc(F)c1F
NCCN1c(cccc2)c2OCC1=O
NC(N1)=Cc(cccc2)c2C1=O
COc1c(CO)ccc(OCN)c1
NCCN(c(cccc1)c1C(N1)=O)C1=O
NCC[n]1ncc(S(N)(=O)=O)c1
NCNC(c(cc1)ccc1[N+]([O-])=O)=O
CC(C)CN(CC(C1)N)C1=O
NC1=CC(C(CCC2)=O)=C2NC1=O
NC(Nc1cc(N)ccc1)=O
CC(C)(C)OC([n]1c(ccc(Br)c2)c2c(CN)c1)=O
COc(cc1)cc(C(CN)C2)c1C2=O
COc1cc(CN)ccc1
NC(CC1)CCC1=O
NCC=Cc1ccccc1
Nc(cc1)ccc1C(NC1CC1)=O
NCCNC(c1ccccc1)=O
NCCC(C(N1)=O)NC1=O
CN(C1)c(ccc(N)c2)c2NC1=O
CC(c(cc1)ccc1OCN)=O
NCC1Oc(cccc2)c2NC1=O
Cc1cc(OC(C2=C3CCC2)=O)c3c(OCN)c1
NCOc1cc2ccccc2cc1
COc(c(OC)c1OC)ccc1N
CC(C)CCN
Nc(cc1)ccc1Cl
CCN(c(ccc(N)c1)c1NC1=O)C1=O
CC(c1c2cccc1)=NN(CN)C2=O
Cc1c(CN)cccc1
NCC(c1ccccc1)O
Nc1nccnc1
NC(C1C(N(Cc2ncccc2)C2)=O)C3OC12C=C3
Cc([o]c(S(N(C)C)(=O)=O)c1)c1N
NCCc1cc(Cl)cc(Cl)c1
NCOc1cccc(Cl)c1Cl
NCNS(c(cc1)cc(C2)c1NC2=O)(=O)=O
NCCC(c(cc1)ccc1Cl)=O
Nc([o]1)ccc1Br
CN(CN)C(c1ccccc1)=O
CC(CC1)CCN1c(ccc(N)c1)c1[N+]([O-])=O
NCc1cc(F)cc(F)c1
Cc(ccc(N)c1)c1NC(C1OCCC1)=O
Nc(cc1)cc(C2)c1NC2=O
Nc1cccc(NC(C2CCCC2)=O)c1
CC(N=C(N1)N(CC2)CCC2N)=CC1=O
NCOc(ccc(Cl)c1)c1Cl
Nc1ncc[nH]1
OS(c(cc1)cc(N2)c1NC2=O)(=O)=O
CC(C)(C)OC(N(CC1CCN)c2c1cccc2)=O
CC(C1=C(N2)N(C)NC1=O)=C(CCN)C2=O
C[n](c1c2cccc1)nc2N
NCc1ccc(CO)cc1
Cc1c(CN)nc(-c2ccccc2)[o]1
COc(cc1)cc(C(c(cc2)ccc2N)=O)c1OC
NCCc1ncc(-c2ccccc2)[o]1
NC(CC(C1)C2)(CC1C1)CC21O
CC(C(N1CN)=O)(c2ccc(C)cc2)NC1=O
Nc(cccc1)c1-c1ccccc1
Cc(ccc(N)c1)c1N(CCN1)C1=O
Cc1c(N)[s]c(N=C(COC)N2)c1C2=O
NC1OCCN(CC(N2)=Nc(cccc3)c3C2=O)C1
NC1CCCCC1
NC1=CN=C2SC=CN2C1=O
NCc(cc1)cc(C(F)(F)F)c1F
NCOc(cc1)cc(O2)c1C(CCCC1)=C1C2=O
NCCC(N1)=Nc([s]c2c3CCC2)c3C1=O
NCN(C=C1)c(cccc2)c2C1=O
NCc(cccc1)c1F
Nc1cccc(N(C(C=C2)=O)NC2=O)c1
OS(c(cc1)cc(C(N2)=O)c1NC2=O)(=O)=O
NC(c(cc1)cnc1N)=O
Nc(cc1C(N2)=O)cnc1N(Cc1ccccc1)C2=O
Cc(cc1nc2)n[n]1c(C)c2N
NCC1Sc(ccc(C(F)(F)F)c2)c2NC1=O
Cc1cc(NC(C2N)=O)c2cc1
NCc(cc1F)cc(F)c1F
NCCc1nc(-c2ccccc2)c(-c2ccccc2)[o]1
NCCc(cc1)cc(Cl)c1Cl
NC(c1c2cccc1)=CNC2=O
Nc1cc(-c(cccc2)c2O)n[nH]1
Nc(cc1)cc(N=C(CN2CCOCC2)N2)c1C2=O
CC(C)(C)OC([n]1c(cccc2)c2c(CN)c1)=O
Cc1cc(N)nc(N=C(N2)O)c1C2=O
COc(cc(CN)cc1)c1O
Nc(cc1)cc2c1[o]cc2
Nc1cccc(N(CCCN2)C2=O)c1
C[n]1c(C(N)=O)cc(S(O)(=O)=O)c1
NCN(C=CC(N1)=O)C1=O
Nc1n[nH]c(C2CC2)c1
CC(N=C(c1ccncc1)N1)=C(CN)C1=O
NC1C(CC2)CC2C1
CC(C)(C(CC1)CC2=O)C12N
CN(c1nc(-c(cc2)cc3c2OCO3)cc(N)c1C(N1)=O)C1=O
Nc1n[nH]c2c1cccc2
CS(c(cc1)ccc1N)(=O)=O
NC(CC(C1)C2)(CC1C1)CC21[n]1ncnc1
CN(C)C(N(CC1)CCC1N)=O
NCCC(c(cc1)ccc1-c1ccccc1)=O
CCOc1c(CN)cccc1
CC(C)N(C(c(ccc(N)c1)c1N1)=O)C1=O
C[n]1c(N)cc(C(N)=O)c1
CCOc1ncccc1N
CC(C)C(N)O
NCNC(c1ccc[o]1)=O
Cc(cc(N)nc1NN2)c1C2=O
CC(N=C(N1)N2CCCC2)=C(CN)C1=O
CC[n]1nc(C)cc1N
Cc([n](CN)nc1[N+]([O-])=O)c1Cl
Nc(cc1)ncc1Br
CC(C(CCCCCN)N1)NC1=O
CCOCCN
CC(c1c(C)[n](CCN)nc1C)=O
CC(C)CN
NCc1cccc(F)c1
NCCC(c1ccccc1)=O
Cc1cc(N)cc(C)c1
NCc(c(C(F)(F)F)ccc1)c1F
NCN(CCCN1)C1=O
CN(c1c(C(N2)=O)[nH]c(CCN)n1)C2=O
NCCc1ccccc1
COc1ccc(CCN)cc1
NCc(cc1)cc(F)c1F
Nc(cc1C(N2)=O)cnc1N(C1CC1)C2=O
COc(cc1)c(CN)cc1Br
CCCCN
Nc1ccn[nH]1
Nc(cc1)ccc1-[n]1cncc1
CCC1(CN)OCCc2c1[n](C(OC(C)(C)C)=O)c1c(CC)cccc21
CC(C)(C)N
NCOc(cc1)ccc1C(N)=O
Nc(cc1)ccc1N(CCN1)C1=O
CC(C1=C(N2)N(C)NC1=O)=C(CN)C2=O
NCNc(cc1)ccc1C(N)=O
COc(ccc(N(CC(C1)N)C1=O)c1)c1Cl
Cc1nnn[n]1-c1ccc(CN)cc1
